D:\Python\Self Driving Cars- Udemy\Data\IMG\center_2021_10_14_19_41_43_055.jpg, D:\Python\Self Driving Cars- Udemy\Data\IMG\left_2021_10_14_19_41_43_055.jpg, D:\Python\Self Driving Cars- Udemy\Data\IMG\right_2021_10_14_19_41_43_055.jpg, 0, 0.6891837, 0, 1.05263
D:\Python\Self Driving Cars- Udemy\Data\IMG\center_2021_10_14_19_41_43_184.jpg, D:\Python\Self Driving Cars- Udemy\Data\IMG\left_2021_10_14_19_41_43_184.jpg, D:\Python\Self Driving Cars- Udemy\Data\IMG\right_2021_10_14_19_41_43_184.jpg, -0.4150707, 1, 0, 2.576578
D:\Python\Self Driving Cars- Udemy\Data\IMG\center_2021_10_14_19_41_43_306.jpg, D:\Python\Self Driving Cars- Udemy\Data\IMG\left_2021_10_14_19_41_43_306.jpg, D:\Python\Self Driving Cars- Udemy\Data\IMG\right_2021_10_14_19_41_43_306.jpg, -0.5066049, 1, 0, 3.951288
D:\Python\Self Driving Cars- Udemy\Data\IMG\center_2021_10_14_19_41_43_425.jpg, D:\Python\Self Driving Cars- Udemy\Data\IMG\left_2021_10_14_19_41_43_425.jpg, D:\Python\Self Driving Cars- Udemy\Data\IMG\right_2021_10_14_19_41_43_425.jpg, -0.1508448, 1, 0, 5.352295
D:\Python\Self Driving Cars- Udemy\Data\IMG\center_2021_10_14_19_41_43_546.jpg, D:\Python\Self Driving Cars- Udemy\Data\IMG\left_2021_10_14_19_41_43_546.jpg, D:\Python\Self Driving Cars- Udemy\Data\IMG\right_2021_10_14_19_41_43_546.jpg, 0, 1, 0, 6.727734
D:\Python\Self Driving Cars- Udemy\Data\IMG\center_2021_10_14_19_41_43_679.jpg, D:\Python\Self Driving Cars- Udemy\Data\IMG\left_2021_10_14_19_41_43_679.jpg, D:\Python\Self Driving Cars- Udemy\Data\IMG\right_2021_10_14_19_41_43_679.jpg, 0, 1, 0, 8.319601
D:\Python\Self Driving Cars- Udemy\Data\IMG\center_2021_10_14_19_41_43_803.jpg, D:\Python\Self Driving Cars- Udemy\Data\IMG\left_2021_10_14_19_41_43_803.jpg, D:\Python\Self Driving Cars- Udemy\Data\IMG\right_2021_10_14_19_41_43_803.jpg, 0, 1, 0, 9.666869
D:\Python\Self Driving Cars- Udemy\Data\IMG\center_2021_10_14_19_41_43_928.jpg, D:\Python\Self Driving Cars- Udemy\Data\IMG\left_2021_10_14_19_41_43_928.jpg, D:\Python\Self Driving Cars- Udemy\Data\IMG\right_2021_10_14_19_41_43_928.jpg, 0, 1, 0, 10.99827
D:\Python\Self Driving Cars- Udemy\Data\IMG\center_2021_10_14_19_41_44_047.jpg, D:\Python\Self Driving Cars- Udemy\Data\IMG\left_2021_10_14_19_41_44_047.jpg, D:\Python\Self Driving Cars- Udemy\Data\IMG\right_2021_10_14_19_41_44_047.jpg, -0.1357521, 1, 0, 12.34682
D:\Python\Self Driving Cars- Udemy\Data\IMG\center_2021_10_14_19_41_44_180.jpg, D:\Python\Self Driving Cars- Udemy\Data\IMG\left_2021_10_14_19_41_44_180.jpg, D:\Python\Self Driving Cars- Udemy\Data\IMG\right_2021_10_14_19_41_44_180.jpg, -0.2213358, 1, 0, 13.71873
D:\Python\Self Driving Cars- Udemy\Data\IMG\center_2021_10_14_19_41_44_276.jpg, D:\Python\Self Driving Cars- Udemy\Data\IMG\left_2021_10_14_19_41_44_276.jpg, D:\Python\Self Driving Cars- Udemy\Data\IMG\right_2021_10_14_19_41_44_276.jpg, 0, 1, 0, 14.81608
D:\Python\Self Driving Cars- Udemy\Data\IMG\center_2021_10_14_19_41_44_411.jpg, D:\Python\Self Driving Cars- Udemy\Data\IMG\left_2021_10_14_19_41_44_411.jpg, D:\Python\Self Driving Cars- Udemy\Data\IMG\right_2021_10_14_19_41_44_411.jpg, 0, 1, 0, 16.26068
D:\Python\Self Driving Cars- Udemy\Data\IMG\center_2021_10_14_19_41_44_536.jpg, D:\Python\Self Driving Cars- Udemy\Data\IMG\left_2021_10_14_19_41_44_536.jpg, D:\Python\Self Driving Cars- Udemy\Data\IMG\right_2021_10_14_19_41_44_536.jpg, 0, 1, 0, 17.53369
D:\Python\Self Driving Cars- Udemy\Data\IMG\center_2021_10_14_19_41_44_684.jpg, D:\Python\Self Driving Cars- Udemy\Data\IMG\left_2021_10_14_19_41_44_684.jpg, D:\Python\Self Driving Cars- Udemy\Data\IMG\right_2021_10_14_19_41_44_684.jpg, 0, 1, 0, 18.99344
D:\Python\Self Driving Cars- Udemy\Data\IMG\center_2021_10_14_19_41_44_823.jpg, D:\Python\Self Driving Cars- Udemy\Data\IMG\left_2021_10_14_19_41_44_823.jpg, D:\Python\Self Driving Cars- Udemy\Data\IMG\right_2021_10_14_19_41_44_823.jpg, 0, 1, 0, 20.41704
D:\Python\Self Driving Cars- Udemy\Data\IMG\center_2021_10_14_19_41_44_941.jpg, D:\Python\Self Driving Cars- Udemy\Data\IMG\left_2021_10_14_19_41_44_941.jpg, D:\Python\Self Driving Cars- Udemy\Data\IMG\right_2021_10_14_19_41_44_941.jpg, -0.3540069, 1, 0, 21.53249
D:\Python\Self Driving Cars- Udemy\Data\IMG\center_2021_10_14_19_41_45_059.jpg, D:\Python\Self Driving Cars- Udemy\Data\IMG\left_2021_10_14_19_41_45_059.jpg, D:\Python\Self Driving Cars- Udemy\Data\IMG\right_2021_10_14_19_41_45_059.jpg, -0.0004520714, 1, 0, 22.72351
D:\Python\Self Driving Cars- Udemy\Data\IMG\center_2021_10_14_19_41_45_193.jpg, D:\Python\Self Driving Cars- Udemy\Data\IMG\left_2021_10_14_19_41_45_193.jpg, D:\Python\Self Driving Cars- Udemy\Data\IMG\right_2021_10_14_19_41_45_193.jpg, 0, 1, 0, 24.08796
D:\Python\Self Driving Cars- Udemy\Data\IMG\center_2021_10_14_19_41_45_324.jpg, D:\Python\Self Driving Cars- Udemy\Data\IMG\left_2021_10_14_19_41_45_324.jpg, D:\Python\Self Driving Cars- Udemy\Data\IMG\right_2021_10_14_19_41_45_324.jpg, 0, 1, 0, 25.24615
D:\Python\Self Driving Cars- Udemy\Data\IMG\center_2021_10_14_19_41_45_463.jpg, D:\Python\Self Driving Cars- Udemy\Data\IMG\left_2021_10_14_19_41_45_463.jpg, D:\Python\Self Driving Cars- Udemy\Data\IMG\right_2021_10_14_19_41_45_463.jpg, 0, 1, 0, 26.57963
D:\Python\Self Driving Cars- Udemy\Data\IMG\center_2021_10_14_19_41_45_595.jpg, D:\Python\Self Driving Cars- Udemy\Data\IMG\left_2021_10_14_19_41_45_595.jpg, D:\Python\Self Driving Cars- Udemy\Data\IMG\right_2021_10_14_19_41_45_595.jpg, -0.1663881, 1, 0, 27.87272
D:\Python\Self Driving Cars- Udemy\Data\IMG\center_2021_10_14_19_41_45_736.jpg, D:\Python\Self Driving Cars- Udemy\Data\IMG\left_2021_10_14_19_41_45_736.jpg, D:\Python\Self Driving Cars- Udemy\Data\IMG\right_2021_10_14_19_41_45_736.jpg, -0.2653431, 1, 0, 29.00544
D:\Python\Self Driving Cars- Udemy\Data\IMG\center_2021_10_14_19_41_45_853.jpg, D:\Python\Self Driving Cars- Udemy\Data\IMG\left_2021_10_14_19_41_45_853.jpg, D:\Python\Self Driving Cars- Udemy\Data\IMG\right_2021_10_14_19_41_45_853.jpg, 0, 1, 0, 30.0888
D:\Python\Self Driving Cars- Udemy\Data\IMG\center_2021_10_14_19_41_45_963.jpg, D:\Python\Self Driving Cars- Udemy\Data\IMG\left_2021_10_14_19_41_45_963.jpg, D:\Python\Self Driving Cars- Udemy\Data\IMG\right_2021_10_14_19_41_45_963.jpg, 0, 1, 0, 30.19014
D:\Python\Self Driving Cars- Udemy\Data\IMG\center_2021_10_14_19_41_46_095.jpg, D:\Python\Self Driving Cars- Udemy\Data\IMG\left_2021_10_14_19_41_46_095.jpg, D:\Python\Self Driving Cars- Udemy\Data\IMG\right_2021_10_14_19_41_46_095.jpg, 0, 1, 0, 30.18966
D:\Python\Self Driving Cars- Udemy\Data\IMG\center_2021_10_14_19_41_46_229.jpg, D:\Python\Self Driving Cars- Udemy\Data\IMG\left_2021_10_14_19_41_46_229.jpg, D:\Python\Self Driving Cars- Udemy\Data\IMG\right_2021_10_14_19_41_46_229.jpg, 0, 1, 0, 30.19028
D:\Python\Self Driving Cars- Udemy\Data\IMG\center_2021_10_14_19_41_46_358.jpg, D:\Python\Self Driving Cars- Udemy\Data\IMG\left_2021_10_14_19_41_46_358.jpg, D:\Python\Self Driving Cars- Udemy\Data\IMG\right_2021_10_14_19_41_46_358.jpg, 0, 1, 0, 30.19032
D:\Python\Self Driving Cars- Udemy\Data\IMG\center_2021_10_14_19_41_46_467.jpg, D:\Python\Self Driving Cars- Udemy\Data\IMG\left_2021_10_14_19_41_46_467.jpg, D:\Python\Self Driving Cars- Udemy\Data\IMG\right_2021_10_14_19_41_46_467.jpg, 0, 1, 0, 30.19031
D:\Python\Self Driving Cars- Udemy\Data\IMG\center_2021_10_14_19_41_46_575.jpg, D:\Python\Self Driving Cars- Udemy\Data\IMG\left_2021_10_14_19_41_46_575.jpg, D:\Python\Self Driving Cars- Udemy\Data\IMG\right_2021_10_14_19_41_46_575.jpg, -0.1453476, 1, 0, 30.18371
D:\Python\Self Driving Cars- Udemy\Data\IMG\center_2021_10_14_19_41_46_707.jpg, D:\Python\Self Driving Cars- Udemy\Data\IMG\left_2021_10_14_19_41_46_707.jpg, D:\Python\Self Driving Cars- Udemy\Data\IMG\right_2021_10_14_19_41_46_707.jpg, -0.2372883, 1, 0, 30.18916
D:\Python\Self Driving Cars- Udemy\Data\IMG\center_2021_10_14_19_41_46_836.jpg, D:\Python\Self Driving Cars- Udemy\Data\IMG\left_2021_10_14_19_41_46_836.jpg, D:\Python\Self Driving Cars- Udemy\Data\IMG\right_2021_10_14_19_41_46_836.jpg, 0, 1, 0, 30.18948
D:\Python\Self Driving Cars- Udemy\Data\IMG\center_2021_10_14_19_41_46_980.jpg, D:\Python\Self Driving Cars- Udemy\Data\IMG\left_2021_10_14_19_41_46_980.jpg, D:\Python\Self Driving Cars- Udemy\Data\IMG\right_2021_10_14_19_41_46_980.jpg, 0, 1, 0, 30.19011
D:\Python\Self Driving Cars- Udemy\Data\IMG\center_2021_10_14_19_41_47_109.jpg, D:\Python\Self Driving Cars- Udemy\Data\IMG\left_2021_10_14_19_41_47_109.jpg, D:\Python\Self Driving Cars- Udemy\Data\IMG\right_2021_10_14_19_41_47_109.jpg, 0, 1, 0, 30.1903
D:\Python\Self Driving Cars- Udemy\Data\IMG\center_2021_10_14_19_41_47_236.jpg, D:\Python\Self Driving Cars- Udemy\Data\IMG\left_2021_10_14_19_41_47_236.jpg, D:\Python\Self Driving Cars- Udemy\Data\IMG\right_2021_10_14_19_41_47_236.jpg, 0, 1, 0, 30.19053
D:\Python\Self Driving Cars- Udemy\Data\IMG\center_2021_10_14_19_41_47_365.jpg, D:\Python\Self Driving Cars- Udemy\Data\IMG\left_2021_10_14_19_41_47_365.jpg, D:\Python\Self Driving Cars- Udemy\Data\IMG\right_2021_10_14_19_41_47_365.jpg, 0, 1, 0, 30.19034
D:\Python\Self Driving Cars- Udemy\Data\IMG\center_2021_10_14_19_41_47_494.jpg, D:\Python\Self Driving Cars- Udemy\Data\IMG\left_2021_10_14_19_41_47_494.jpg, D:\Python\Self Driving Cars- Udemy\Data\IMG\right_2021_10_14_19_41_47_494.jpg, -0.1611972, 1, 0, 30.18396
D:\Python\Self Driving Cars- Udemy\Data\IMG\center_2021_10_14_19_41_47_631.jpg, D:\Python\Self Driving Cars- Udemy\Data\IMG\left_2021_10_14_19_41_47_631.jpg, D:\Python\Self Driving Cars- Udemy\Data\IMG\right_2021_10_14_19_41_47_631.jpg, -0.2366271, 1, 0, 30.18752
D:\Python\Self Driving Cars- Udemy\Data\IMG\center_2021_10_14_19_41_47_762.jpg, D:\Python\Self Driving Cars- Udemy\Data\IMG\left_2021_10_14_19_41_47_762.jpg, D:\Python\Self Driving Cars- Udemy\Data\IMG\right_2021_10_14_19_41_47_762.jpg, 0, 1, 0, 30.18917
D:\Python\Self Driving Cars- Udemy\Data\IMG\center_2021_10_14_19_41_47_890.jpg, D:\Python\Self Driving Cars- Udemy\Data\IMG\left_2021_10_14_19_41_47_890.jpg, D:\Python\Self Driving Cars- Udemy\Data\IMG\right_2021_10_14_19_41_47_890.jpg, 0, 1, 0, 30.1902
D:\Python\Self Driving Cars- Udemy\Data\IMG\center_2021_10_14_19_41_48_020.jpg, D:\Python\Self Driving Cars- Udemy\Data\IMG\left_2021_10_14_19_41_48_020.jpg, D:\Python\Self Driving Cars- Udemy\Data\IMG\right_2021_10_14_19_41_48_020.jpg, 0, 1, 0, 30.19032
D:\Python\Self Driving Cars- Udemy\Data\IMG\center_2021_10_14_19_41_48_151.jpg, D:\Python\Self Driving Cars- Udemy\Data\IMG\left_2021_10_14_19_41_48_151.jpg, D:\Python\Self Driving Cars- Udemy\Data\IMG\right_2021_10_14_19_41_48_151.jpg, 0, 1, 0, 30.19081
D:\Python\Self Driving Cars- Udemy\Data\IMG\center_2021_10_14_19_41_48_280.jpg, D:\Python\Self Driving Cars- Udemy\Data\IMG\left_2021_10_14_19_41_48_280.jpg, D:\Python\Self Driving Cars- Udemy\Data\IMG\right_2021_10_14_19_41_48_280.jpg, 0, 1, 0, 30.1904
D:\Python\Self Driving Cars- Udemy\Data\IMG\center_2021_10_14_19_41_48_416.jpg, D:\Python\Self Driving Cars- Udemy\Data\IMG\left_2021_10_14_19_41_48_416.jpg, D:\Python\Self Driving Cars- Udemy\Data\IMG\right_2021_10_14_19_41_48_416.jpg, 0, 1, 0, 30.19039
D:\Python\Self Driving Cars- Udemy\Data\IMG\center_2021_10_14_19_41_48_559.jpg, D:\Python\Self Driving Cars- Udemy\Data\IMG\left_2021_10_14_19_41_48_559.jpg, D:\Python\Self Driving Cars- Udemy\Data\IMG\right_2021_10_14_19_41_48_559.jpg, 0, 1, 0, 30.19027
D:\Python\Self Driving Cars- Udemy\Data\IMG\center_2021_10_14_19_41_48_711.jpg, D:\Python\Self Driving Cars- Udemy\Data\IMG\left_2021_10_14_19_41_48_711.jpg, D:\Python\Self Driving Cars- Udemy\Data\IMG\right_2021_10_14_19_41_48_711.jpg, -0.02541751, 1, 0, 30.19036
D:\Python\Self Driving Cars- Udemy\Data\IMG\center_2021_10_14_19_41_48_814.jpg, D:\Python\Self Driving Cars- Udemy\Data\IMG\left_2021_10_14_19_41_48_814.jpg, D:\Python\Self Driving Cars- Udemy\Data\IMG\right_2021_10_14_19_41_48_814.jpg, 0, 1, 0, 30.1902
D:\Python\Self Driving Cars- Udemy\Data\IMG\center_2021_10_14_19_41_48_961.jpg, D:\Python\Self Driving Cars- Udemy\Data\IMG\left_2021_10_14_19_41_48_961.jpg, D:\Python\Self Driving Cars- Udemy\Data\IMG\right_2021_10_14_19_41_48_961.jpg, 0, 1, 0, 30.19074
D:\Python\Self Driving Cars- Udemy\Data\IMG\center_2021_10_14_19_41_49_066.jpg, D:\Python\Self Driving Cars- Udemy\Data\IMG\left_2021_10_14_19_41_49_066.jpg, D:\Python\Self Driving Cars- Udemy\Data\IMG\right_2021_10_14_19_41_49_066.jpg, 0, 1, 0, 30.1903
D:\Python\Self Driving Cars- Udemy\Data\IMG\center_2021_10_14_19_41_49_168.jpg, D:\Python\Self Driving Cars- Udemy\Data\IMG\left_2021_10_14_19_41_49_168.jpg, D:\Python\Self Driving Cars- Udemy\Data\IMG\right_2021_10_14_19_41_49_168.jpg, -0.3035184, 1, 0, 30.17427
D:\Python\Self Driving Cars- Udemy\Data\IMG\center_2021_10_14_19_41_49_318.jpg, D:\Python\Self Driving Cars- Udemy\Data\IMG\left_2021_10_14_19_41_49_318.jpg, D:\Python\Self Driving Cars- Udemy\Data\IMG\right_2021_10_14_19_41_49_318.jpg, 0, 1, 0, 30.19001
D:\Python\Self Driving Cars- Udemy\Data\IMG\center_2021_10_14_19_41_49_462.jpg, D:\Python\Self Driving Cars- Udemy\Data\IMG\left_2021_10_14_19_41_49_462.jpg, D:\Python\Self Driving Cars- Udemy\Data\IMG\right_2021_10_14_19_41_49_462.jpg, 0, 1, 0, 30.19027
D:\Python\Self Driving Cars- Udemy\Data\IMG\center_2021_10_14_19_41_49_604.jpg, D:\Python\Self Driving Cars- Udemy\Data\IMG\left_2021_10_14_19_41_49_604.jpg, D:\Python\Self Driving Cars- Udemy\Data\IMG\right_2021_10_14_19_41_49_604.jpg, -0.07064191, 1, 0, 30.19041
D:\Python\Self Driving Cars- Udemy\Data\IMG\center_2021_10_14_19_41_49_707.jpg, D:\Python\Self Driving Cars- Udemy\Data\IMG\left_2021_10_14_19_41_49_707.jpg, D:\Python\Self Driving Cars- Udemy\Data\IMG\right_2021_10_14_19_41_49_707.jpg, 0, 1, 0, 30.19008
D:\Python\Self Driving Cars- Udemy\Data\IMG\center_2021_10_14_19_41_49_838.jpg, D:\Python\Self Driving Cars- Udemy\Data\IMG\left_2021_10_14_19_41_49_838.jpg, D:\Python\Self Driving Cars- Udemy\Data\IMG\right_2021_10_14_19_41_49_838.jpg, 0, 1, 0, 30.19031
D:\Python\Self Driving Cars- Udemy\Data\IMG\center_2021_10_14_19_41_49_949.jpg, D:\Python\Self Driving Cars- Udemy\Data\IMG\left_2021_10_14_19_41_49_949.jpg, D:\Python\Self Driving Cars- Udemy\Data\IMG\right_2021_10_14_19_41_49_949.jpg, 0, 1, 0, 30.19032
D:\Python\Self Driving Cars- Udemy\Data\IMG\center_2021_10_14_19_41_50_086.jpg, D:\Python\Self Driving Cars- Udemy\Data\IMG\left_2021_10_14_19_41_50_086.jpg, D:\Python\Self Driving Cars- Udemy\Data\IMG\right_2021_10_14_19_41_50_086.jpg, 0, 1, 0, 30.18989
D:\Python\Self Driving Cars- Udemy\Data\IMG\center_2021_10_14_19_41_50_235.jpg, D:\Python\Self Driving Cars- Udemy\Data\IMG\left_2021_10_14_19_41_50_235.jpg, D:\Python\Self Driving Cars- Udemy\Data\IMG\right_2021_10_14_19_41_50_235.jpg, 0, 1, 0, 30.19076
D:\Python\Self Driving Cars- Udemy\Data\IMG\center_2021_10_14_19_41_50_392.jpg, D:\Python\Self Driving Cars- Udemy\Data\IMG\left_2021_10_14_19_41_50_392.jpg, D:\Python\Self Driving Cars- Udemy\Data\IMG\right_2021_10_14_19_41_50_392.jpg, -0.1783383, 1, 0, 30.18273
D:\Python\Self Driving Cars- Udemy\Data\IMG\center_2021_10_14_19_41_50_540.jpg, D:\Python\Self Driving Cars- Udemy\Data\IMG\left_2021_10_14_19_41_50_540.jpg, D:\Python\Self Driving Cars- Udemy\Data\IMG\right_2021_10_14_19_41_50_540.jpg, 0, 1, 0, 30.19024
D:\Python\Self Driving Cars- Udemy\Data\IMG\center_2021_10_14_19_41_50_700.jpg, D:\Python\Self Driving Cars- Udemy\Data\IMG\left_2021_10_14_19_41_50_700.jpg, D:\Python\Self Driving Cars- Udemy\Data\IMG\right_2021_10_14_19_41_50_700.jpg, 0, 1, 0, 30.19031
D:\Python\Self Driving Cars- Udemy\Data\IMG\center_2021_10_14_19_41_50_847.jpg, D:\Python\Self Driving Cars- Udemy\Data\IMG\left_2021_10_14_19_41_50_847.jpg, D:\Python\Self Driving Cars- Udemy\Data\IMG\right_2021_10_14_19_41_50_847.jpg, 0, 1, 0, 30.19032
D:\Python\Self Driving Cars- Udemy\Data\IMG\center_2021_10_14_19_41_50_990.jpg, D:\Python\Self Driving Cars- Udemy\Data\IMG\left_2021_10_14_19_41_50_990.jpg, D:\Python\Self Driving Cars- Udemy\Data\IMG\right_2021_10_14_19_41_50_990.jpg, 0, 1, 0, 30.1903
D:\Python\Self Driving Cars- Udemy\Data\IMG\center_2021_10_14_19_41_51_104.jpg, D:\Python\Self Driving Cars- Udemy\Data\IMG\left_2021_10_14_19_41_51_104.jpg, D:\Python\Self Driving Cars- Udemy\Data\IMG\right_2021_10_14_19_41_51_104.jpg, -0.1064307, 1, 0, 30.19074
D:\Python\Self Driving Cars- Udemy\Data\IMG\center_2021_10_14_19_41_51_218.jpg, D:\Python\Self Driving Cars- Udemy\Data\IMG\left_2021_10_14_19_41_51_218.jpg, D:\Python\Self Driving Cars- Udemy\Data\IMG\right_2021_10_14_19_41_51_218.jpg, 0, 1, 0, 30.19015
D:\Python\Self Driving Cars- Udemy\Data\IMG\center_2021_10_14_19_41_51_366.jpg, D:\Python\Self Driving Cars- Udemy\Data\IMG\left_2021_10_14_19_41_51_366.jpg, D:\Python\Self Driving Cars- Udemy\Data\IMG\right_2021_10_14_19_41_51_366.jpg, 0, 1, 0, 30.19027
D:\Python\Self Driving Cars- Udemy\Data\IMG\center_2021_10_14_19_41_51_495.jpg, D:\Python\Self Driving Cars- Udemy\Data\IMG\left_2021_10_14_19_41_51_495.jpg, D:\Python\Self Driving Cars- Udemy\Data\IMG\right_2021_10_14_19_41_51_495.jpg, 0, 1, 0, 30.1903
D:\Python\Self Driving Cars- Udemy\Data\IMG\center_2021_10_14_19_41_51_634.jpg, D:\Python\Self Driving Cars- Udemy\Data\IMG\left_2021_10_14_19_41_51_634.jpg, D:\Python\Self Driving Cars- Udemy\Data\IMG\right_2021_10_14_19_41_51_634.jpg, -0.06693929, 1, 0, 30.19025
D:\Python\Self Driving Cars- Udemy\Data\IMG\center_2021_10_14_19_41_51_786.jpg, D:\Python\Self Driving Cars- Udemy\Data\IMG\left_2021_10_14_19_41_51_786.jpg, D:\Python\Self Driving Cars- Udemy\Data\IMG\right_2021_10_14_19_41_51_786.jpg, 0, 1, 0, 30.1902
D:\Python\Self Driving Cars- Udemy\Data\IMG\center_2021_10_14_19_41_51_927.jpg, D:\Python\Self Driving Cars- Udemy\Data\IMG\left_2021_10_14_19_41_51_927.jpg, D:\Python\Self Driving Cars- Udemy\Data\IMG\right_2021_10_14_19_41_51_927.jpg, 0, 1, 0, 30.19028
D:\Python\Self Driving Cars- Udemy\Data\IMG\center_2021_10_14_19_41_52_070.jpg, D:\Python\Self Driving Cars- Udemy\Data\IMG\left_2021_10_14_19_41_52_070.jpg, D:\Python\Self Driving Cars- Udemy\Data\IMG\right_2021_10_14_19_41_52_070.jpg, -0.09519902, 1, 0, 30.19046
D:\Python\Self Driving Cars- Udemy\Data\IMG\center_2021_10_14_19_41_52_226.jpg, D:\Python\Self Driving Cars- Udemy\Data\IMG\left_2021_10_14_19_41_52_226.jpg, D:\Python\Self Driving Cars- Udemy\Data\IMG\right_2021_10_14_19_41_52_226.jpg, 0, 1, 0, 30.19011
D:\Python\Self Driving Cars- Udemy\Data\IMG\center_2021_10_14_19_41_52_370.jpg, D:\Python\Self Driving Cars- Udemy\Data\IMG\left_2021_10_14_19_41_52_370.jpg, D:\Python\Self Driving Cars- Udemy\Data\IMG\right_2021_10_14_19_41_52_370.jpg, 0, 1, 0, 30.19035
D:\Python\Self Driving Cars- Udemy\Data\IMG\center_2021_10_14_19_41_52_525.jpg, D:\Python\Self Driving Cars- Udemy\Data\IMG\left_2021_10_14_19_41_52_525.jpg, D:\Python\Self Driving Cars- Udemy\Data\IMG\right_2021_10_14_19_41_52_525.jpg, 0, 1, 0, 30.19029
D:\Python\Self Driving Cars- Udemy\Data\IMG\center_2021_10_14_19_41_52_671.jpg, D:\Python\Self Driving Cars- Udemy\Data\IMG\left_2021_10_14_19_41_52_671.jpg, D:\Python\Self Driving Cars- Udemy\Data\IMG\right_2021_10_14_19_41_52_671.jpg, 0, 1, 0, 30.1903
